Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"Reg.16_Stat","DB702.DBW1290",Word,1,R/W,100,,,,,,,,,,"",
"Reg.16_Sp","DB702.DBD1292",Float,1,R/W,100,,,,,,,,,,"",
"Reg.16_Pv","DB702.DBD1296",Float,1,R/W,100,,,,,,,,,,"",
"Reg.16_Ku","DB702.DBD1300",Float,1,R/W,100,,,,,,,,,,"",
"Reg.16_Ti","DB702.DBD1304",Float,1,R/W,100,,,,,,,,,,"",
"Reg.16_Zone","DB702.DBD1308",Float,1,R/W,100,,,,,,,,,,"",
"Reg.16_CompA","DB702.DBD1312",Float,1,R/W,100,,,,,,,,,,"",
"Reg.16_CompB","DB702.DBD1316",Float,1,R/W,100,,,,,,,,,,"",
"Reg.17_Uk","DB702.DBD1344",Float,1,R/W,100,,,,,,,,,,"",
"Reg.17_Ek","DB702.DBD1352",Float,1,R/W,100,,,,,,,,,,"",
"Reg.17_Stat","DB702.DBW1374",Word,1,R/W,100,,,,,,,,,,"",
"Reg.17_Sp","DB702.DBD1376",Float,1,R/W,100,,,,,,,,,,"",
"Reg.17_Pv","DB702.DBD1380",Float,1,R/W,100,,,,,,,,,,"",
"Reg.17_Ku","DB702.DBD1384",Float,1,R/W,100,,,,,,,,,,"",
"Reg.17_Ti","DB702.DBD1388",Float,1,R/W,100,,,,,,,,,,"",
"Reg.17_Zone","DB702.DBD1392",Float,1,R/W,100,,,,,,,,,,"",
"Reg.17_CompA","DB702.DBD1396",Float,1,R/W,100,,,,,,,,,,"",
"Reg.17_CompB","DB702.DBD1400",Float,1,R/W,100,,,,,,,,,,"",
"Reg.18_Uk","DB702.DBD1428",Float,1,R/W,100,,,,,,,,,,"",
"Reg.18_Ek","DB702.DBD1436",Float,1,R/W,100,,,,,,,,,,"",
"Reg.18_Stat","DB702.DBW1458",Word,1,R/W,100,,,,,,,,,,"",
"Reg.18_Sp","DB702.DBD1460",Float,1,R/W,100,,,,,,,,,,"",
"Reg.18_Pv","DB702.DBD1464",Float,1,R/W,100,,,,,,,,,,"",
"Reg.18_Ku","DB702.DBD1468",Float,1,R/W,100,,,,,,,,,,"",
"Reg.18_Ti","DB702.DBD1472",Float,1,R/W,100,,,,,,,,,,"",
"Reg.18_Zone","DB702.DBD1476",Float,1,R/W,100,,,,,,,,,,"",
"Reg.18_CompA","DB702.DBD1480",Float,1,R/W,100,,,,,,,,,,"",
"Reg.18_CompB","DB702.DBD1484",Float,1,R/W,100,,,,,,,,,,"",
"Reg.19_Uk","DB702.DBD1512",Float,1,R/W,100,,,,,,,,,,"",
"Reg.19_Ek","DB702.DBD1520",Float,1,R/W,100,,,,,,,,,,"",
"Reg.19_Stat","DB702.DBW1542",Word,1,R/W,100,,,,,,,,,,"",
"Reg.19_Sp","DB702.DBD1544",Float,1,R/W,100,,,,,,,,,,"",
"Reg.19_Pv","DB702.DBD1548",Float,1,R/W,100,,,,,,,,,,"",
"Reg.19_Ku","DB702.DBD1552",Float,1,R/W,100,,,,,,,,,,"",
"Reg.19_Ti","DB702.DBD1556",Float,1,R/W,100,,,,,,,,,,"",
"Reg.19_Zone","DB702.DBD1560",Float,1,R/W,100,,,,,,,,,,"",
"Reg.19_CompA","DB702.DBD1564",Float,1,R/W,100,,,,,,,,,,"",
"Reg.19_CompB","DB702.DBD1568",Float,1,R/W,100,,,,,,,,,,"",
"Reg.20_Uk","DB702.DBD1596",Float,1,R/W,100,,,,,,,,,,"",
"Reg.20_Ek","DB702.DBD1604",Float,1,R/W,100,,,,,,,,,,"",
"Reg.20_Stat","DB702.DBW1626",Word,1,R/W,100,,,,,,,,,,"",
"Reg.20_Sp","DB702.DBD1628",Float,1,R/W,100,,,,,,,,,,"",
"Reg.20_Pv","DB702.DBD1632",Float,1,R/W,100,,,,,,,,,,"",
"Reg.20_Ku","DB702.DBD1636",Float,1,R/W,100,,,,,,,,,,"",
"Reg.20_Ti","DB702.DBD1640",Float,1,R/W,100,,,,,,,,,,"",
"Reg.20_Zone","DB702.DBD1644",Float,1,R/W,100,,,,,,,,,,"",
"Reg.20_CompA","DB702.DBD1648",Float,1,R/W,100,,,,,,,,,,"",
"Reg.20_CompB","DB702.DBD1652",Float,1,R/W,100,,,,,,,,,,"",
"Reg.21_Uk","DB702.DBD1680",Float,1,R/W,100,,,,,,,,,,"",
"Reg.21_Ek","DB702.DBD1688",Float,1,R/W,100,,,,,,,,,,"",
"Reg.21_Stat","DB702.DBW1710",Word,1,R/W,100,,,,,,,,,,"",
"Reg.21_Sp","DB702.DBD1712",Float,1,R/W,100,,,,,,,,,,"",
"Reg.21_Pv","DB702.DBD1716",Float,1,R/W,100,,,,,,,,,,"",
"Reg.21_Ku","DB702.DBD1720",Float,1,R/W,100,,,,,,,,,,"",
"Reg.21_Ti","DB702.DBD1724",Float,1,R/W,100,,,,,,,,,,"",
"Reg.21_Zone","DB702.DBD1728",Float,1,R/W,100,,,,,,,,,,"",
"Reg.21_CompA","DB702.DBD1732",Float,1,R/W,100,,,,,,,,,,"",
"Reg.21_CompB","DB702.DBD1736",Float,1,R/W,100,,,,,,,,,,"",
"Reg.22_Uk","DB702.DBD1764",Float,1,R/W,100,,,,,,,,,,"",
"Reg.22_Ek","DB702.DBD1772",Float,1,R/W,100,,,,,,,,,,"",
"Reg.22_Stat","DB702.DBW1794",Word,1,R/W,100,,,,,,,,,,"",
"Reg.22_Sp","DB702.DBD1796",Float,1,R/W,100,,,,,,,,,,"",
"Reg.22_Pv","DB702.DBD1800",Float,1,R/W,100,,,,,,,,,,"",
"Reg.22_Ku","DB702.DBD1804",Float,1,R/W,100,,,,,,,,,,"",
"Reg.22_Ti","DB702.DBD1808",Float,1,R/W,100,,,,,,,,,,"",
"Reg.22_Zone","DB702.DBD1812",Float,1,R/W,100,,,,,,,,,,"",
"Reg.22_CompA","DB702.DBD1816",Float,1,R/W,100,,,,,,,,,,"",
"Reg.22_CompB","DB702.DBD1820",Float,1,R/W,100,,,,,,,,,,"",
"Reg.23_Uk","DB702.DBD1848",Float,1,R/W,100,,,,,,,,,,"",
"Reg.23_Ek","DB702.DBD1856",Float,1,R/W,100,,,,,,,,,,"",
"Reg.23_Stat","DB702.DBW1878",Word,1,R/W,100,,,,,,,,,,"",
"Reg.23_Sp","DB702.DBD1880",Float,1,R/W,100,,,,,,,,,,"",
"Reg.23_Pv","DB702.DBD1884",Float,1,R/W,100,,,,,,,,,,"",
"Reg.23_Ku","DB702.DBD1888",Float,1,R/W,100,,,,,,,,,,"",
"Reg.23_Ti","DB702.DBD1892",Float,1,R/W,100,,,,,,,,,,"",
"Reg.23_Zone","DB702.DBD1896",Float,1,R/W,100,,,,,,,,,,"",
"Reg.23_CompA","DB702.DBD1900",Float,1,R/W,100,,,,,,,,,,"",
"Reg.23_CompB","DB702.DBD1904",Float,1,R/W,100,,,,,,,,,,"",
"Reg.24_Uk","DB702.DBD1932",Float,1,R/W,100,,,,,,,,,,"",
"Reg.24_Ek","DB702.DBD1940",Float,1,R/W,100,,,,,,,,,,"",
"Reg.24_Stat","DB702.DBW1962",Word,1,R/W,100,,,,,,,,,,"",
"Reg.24_Sp","DB702.DBD1964",Float,1,R/W,100,,,,,,,,,,"",
"Reg.24_Pv","DB702.DBD1968",Float,1,R/W,100,,,,,,,,,,"",
"Reg.24_Ku","DB702.DBD1972",Float,1,R/W,100,,,,,,,,,,"",
"Reg.24_Ti","DB702.DBD1976",Float,1,R/W,100,,,,,,,,,,"",
"Reg.24_Zone","DB702.DBD1980",Float,1,R/W,100,,,,,,,,,,"",
"Reg.24_CompA","DB702.DBD1984",Float,1,R/W,100,,,,,,,,,,"",
"Reg.24_CompB","DB702.DBD1988",Float,1,R/W,100,,,,,,,,,,"",
"Reg.25_Uk","DB702.DBD2016",Float,1,R/W,100,,,,,,,,,,"",
"Reg.25_Ek","DB702.DBD2024",Float,1,R/W,100,,,,,,,,,,"",
"Reg.25_Stat","DB702.DBW2046",Word,1,R/W,100,,,,,,,,,,"",
"Reg.25_Sp","DB702.DBD2048",Float,1,R/W,100,,,,,,,,,,"",
"Reg.25_Pv","DB702.DBD2052",Float,1,R/W,100,,,,,,,,,,"",
"Reg.25_Ku","DB702.DBD2056",Float,1,R/W,100,,,,,,,,,,"",
"Reg.25_Ti","DB702.DBD2060",Float,1,R/W,100,,,,,,,,,,"",
"Reg.25_Zone","DB702.DBD2064",Float,1,R/W,100,,,,,,,,,,"",
"Reg.25_CompA","DB702.DBD2068",Float,1,R/W,100,,,,,,,,,,"",
"Reg.25_CompB","DB702.DBD2072",Float,1,R/W,100,,,,,,,,,,"",
"Reg.26_Uk","DB702.DBD2100",Float,1,R/W,100,,,,,,,,,,"",
"Reg.26_Ek","DB702.DBD2108",Float,1,R/W,100,,,,,,,,,,"",
"Reg.26_Stat","DB702.DBW2130",Word,1,R/W,100,,,,,,,,,,"",
"Reg.26_Sp","DB702.DBD2132",Float,1,R/W,100,,,,,,,,,,"",
"Reg.26_Pv","DB702.DBD2136",Float,1,R/W,100,,,,,,,,,,"",
"Reg.26_Ku","DB702.DBD2140",Float,1,R/W,100,,,,,,,,,,"",
"Reg.26_Ti","DB702.DBD2144",Float,1,R/W,100,,,,,,,,,,"",
"Reg.26_Zone","DB702.DBD2148",Float,1,R/W,100,,,,,,,,,,"",
"Reg.26_CompA","DB702.DBD2152",Float,1,R/W,100,,,,,,,,,,"",
"Reg.26_CompB","DB702.DBD2156",Float,1,R/W,100,,,,,,,,,,"",
"Reg.27_Uk","DB702.DBD2184",Float,1,R/W,100,,,,,,,,,,"",
"Reg.27_Ek","DB702.DBD2192",Float,1,R/W,100,,,,,,,,,,"",
"Reg.27_Stat","DB702.DBW2214",Word,1,R/W,100,,,,,,,,,,"",
"Reg.27_Sp","DB702.DBD2216",Float,1,R/W,100,,,,,,,,,,"",
"Reg.27_Pv","DB702.DBD2220",Float,1,R/W,100,,,,,,,,,,"",
"Reg.27_Ku","DB702.DBD2224",Float,1,R/W,100,,,,,,,,,,"",
"Reg.27_Ti","DB702.DBD2228",Float,1,R/W,100,,,,,,,,,,"",
"Reg.27_Zone","DB702.DBD2232",Float,1,R/W,100,,,,,,,,,,"",
